科系代碼,學校,科系,學測國文,學測英文,學測數學,學測社會,學測自然,學測總級分,國文,英文,數學甲,數學乙,物理,化學,生物,歷史,地理,公民,英聽
10809,慈濟大學,公共衛生學系,--,--,--,--,--,--,1.50,2.00,1.50,--,--,1.00,1.00,--,--,--,--
10810,慈濟大學,醫學檢驗生物技術學系,--,--,--,--,--,--,1.00,1.75,1.00,--,--,1.50,1.50,--,--,--,--
10811,慈濟大學,醫學系,均標,--,--,--,--,--,--,1.25,1.00,--,1.00,1.00,1.25,--,--,--,--
10812,慈濟大學,分子生物暨人類遺傳學系,--,--,--,--,--,--,1.00,1.75,1.00,--,--,2.00,2.00,--,--,--,--
10813,慈濟大學,東方語文學系日文組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,1.50,1.00,--,--
10814,慈濟大學,英美語文學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
10815,慈濟大學,醫學資訊學系生物資訊組,--,--,--,--,--,--,1.00,2.00,2.00,--,--,1.00,2.00,--,--,--,--
10816,慈濟大學,物理治療學系,--,--,--,--,--,--,1.00,2.00,1.00,--,1.00,--,1.00,--,--,--,--
10901,臺北醫學大學,牙醫學系,均標,--,--,--,--,--,--,1.00,1.00,--,1.00,1.00,1.00,--,--,--,--
10902,臺北醫學大學,醫務管理學系,--,--,--,--,--,--,1.50,1.50,--,1.25,--,--,--,--,--,--,--
10903,臺北醫學大學,護理學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.25,1.50,--,--,--,--
10904,臺北醫學大學,公共衛生學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.50,1.50,--,--,--,--
10905,臺北醫學大學,保健營養學系,--,--,--,--,--,--,1.00,2.00,1.00,--,--,2.00,2.00,--,--,--,--
10906,臺北醫學大學,醫學檢驗暨生物技術學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.50,1.50,--,--,--,--
10907,臺北醫學大學,醫學系,前標,--,--,--,--,--,--,1.00,1.00,--,1.00,1.00,1.00,--,--,--,--
10908,臺北醫學大學,高齡健康管理學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.25,1.50,--,--,--,--
10909,臺北醫學大學,藥學系臨床藥學組,--,--,--,--,--,--,1.00,1.00,1.00,--,--,1.00,1.00,--,--,--,--
10910,臺北醫學大學,牙體技術學系,--,--,--,--,--,--,1.00,1.00,--,--,1.00,1.00,1.00,--,--,--,--
10911,臺北醫學大學,呼吸治療學系,--,--,--,--,--,--,--,1.25,1.00,--,1.00,1.25,1.25,--,--,--,--
10912,臺北醫學大學,口腔衛生學系,--,--,--,--,--,--,1.00,1.25,1.00,--,--,1.00,1.25,--,--,--,--
10913,臺北醫學大學,藥學系藥學組,--,--,--,--,--,--,1.00,1.00,1.00,--,--,1.00,1.00,--,--,--,--
11001,開南大學,企業與創業管理學系企業管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11002,開南大學,物流與航運管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11003,開南大學,財務金融學系財務管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11004,開南大學,國際企業學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11005,開南大學,會計學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11006,開南大學,資訊管理學系資訊管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11007,開南大學,觀光與餐飲旅館學系觀光旅遊組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11008,開南大學,多媒體與行動商務學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11009,開南大學,空運管理學系,--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,1.00,2.00,--,--
11010,開南大學,應用英語學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11011,開南大學,應用日語學系一般組,--,--,--,--,--,--,1.00,2.00,--,1.00,--,--,--,2.00,2.00,--,--
11012,開南大學,公共事務管理學系,--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
11013,開南大學,法律學系,--,--,--,--,--,--,1.00,1.00,--,--,--,--,--,2.00,2.00,2.00,--
11014,開南大學,資訊傳播學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11015,開南大學,企業與創業管理學系創業管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11016,開南大學,數位空間與商品設計學士學位學程,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11017,開南大學,運輸科技與管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11018,開南大學,財務金融學系金融組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11019,開南大學,休閒事業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11020,開南大學,財務金融學系不動產與風險管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11021,開南大學,行銷學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11022,開南大學,形象與健康管理學士學位學程,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11023,開南大學,資訊管理學系資訊科技應用組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11024,開南大學,保健營養學系,--,--,--,--,--,--,2.00,2.00,1.00,--,--,1.00,2.00,--,--,--,--
11025,開南大學,養生與健康行銷學系健康行銷組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11026,開南大學,創意產業與數位電影學士學位學程,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11027,開南大學,養生與健康行銷學系養生療癒組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11028,開南大學,健康產業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11029,開南大學,觀光與餐飲旅館學系餐飲旅館組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
11030,開南大學,應用日語學系留日組,--,--,--,--,--,--,1.00,2.00,--,1.00,--,--,--,2.00,2.00,--,--
11201,康寧大學,數位應用學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11202,康寧大學,資訊傳播學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11203,康寧大學,應用外語學系應用日語組,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11204,康寧大學,應用外語學系應用英語組,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11205,康寧大學,休閒管理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11207,康寧大學,餐飲管理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11208,康寧大學,健康照護管理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11209,康寧大學,企業管理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11211,康寧大學,時尚造型設計學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
11212,康寧大學,保健美容學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
13001,佛光大學,中國文學與應用學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13002,佛光大學,文化資產與創意學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13003,佛光大學,傳播學系(廣告公關組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13004,佛光大學,應用經濟學系(財務金融組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
13005,佛光大學,公共事務學系國際與兩岸事務組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13006,佛光大學,資訊應用學系網路與多媒體組,--,--,--,--,--,--,2.00,1.00,2.00,--,1.00,2.00,--,--,--,--,--
13007,佛光大學,未來與樂活產業學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13008,佛光大學,應用經濟學系(經貿產業組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
13009,佛光大學,社會學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13010,佛光大學,公共事務學系政策與行政管理組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13011,佛光大學,歷史學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13012,佛光大學,資訊應用學系學習與數位科技組,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13013,佛光大學,心理學系,--,--,--,--,--,--,2.00,2.00,--,1.75,--,--,--,--,--,--,--
13014,佛光大學,管理學系(經營管理組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13015,佛光大學,傳播學系(媒體傳播組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13016,佛光大學,外國語文學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,1.00,--,--
13017,佛光大學,管理學系(行銷與創業組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13018,佛光大學,產品與媒體設計學系(創意商品設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13019,佛光大學,資訊應用學系資訊系統與管理組,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13020,佛光大學,產品與媒體設計學系(視覺傳達暨數位媒體設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13021,佛光大學,傳播學系(流行音樂傳播組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13301,明道大學,景觀與環境設計學系(社會組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13302,明道大學,應用日語學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13303,明道大學,應用英語學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13304,明道大學,企業管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13305,明道大學,數位設計學系(社會組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13306,明道大學,數位設計學系(自然組),--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
13307,明道大學,餐旅管理學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13308,明道大學,中國文學學系,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,1.00,--
13309,明道大學,景觀與環境設計學系(自然組),--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
13310,明道大學,精緻農業學系,--,--,--,--,--,--,2.00,1.00,1.00,--,--,2.00,2.00,--,--,--,--
13311,明道大學,時尚造形學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13312,明道大學,休閒保健學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13313,明道大學,資訊傳播學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13315,明道大學,材料與能源工程學系,--,--,--,--,--,--,2.00,1.00,1.00,--,2.00,2.00,--,--,--,--,--
13317,明道大學,行銷與物流學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13318,明道大學,財務金融學系,--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13401,亞洲大學,外國語文學系(語文與專業應用組),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.50,--,--,--
13402,亞洲大學,社會工作學系(司法保護與弱勢培力組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,1.00,2.00,2.00,--
13403,亞洲大學,保健營養生技學系(食品營養組),--,--,--,--,--,--,2.00,2.00,--,--,--,1.00,2.00,--,--,--,--
13404,亞洲大學,休閒與遊憩管理學系(餐旅事業管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,--,2.00,--
13405,亞洲大學,國際企業學系(國際企業經營組),--,--,--,--,--,--,1.00,1.50,--,1.00,--,--,--,2.00,2.00,--,--
13406,亞洲大學,會計與資訊學系(財稅應用組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13407,亞洲大學,財務金融學系(投資管理組),--,--,--,--,--,--,1.00,1.00,--,1.00,--,--,--,--,2.00,--,--
13408,亞洲大學,財經法律學系(財經法律組),--,--,--,--,--,--,2.00,--,--,--,--,--,--,2.00,1.00,2.00,--
13409,亞洲大學,視覺傳達設計學系(企業形象設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13410,亞洲大學,行動商務與多媒體應用學系(多媒體應用組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
13411,亞洲大學,數位媒體設計學系(數位動畫設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13412,亞洲大學,資訊工程學系(資電應用組),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
13413,亞洲大學,健康產業管理學系(健康產業管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13414,亞洲大學,心理學系(諮商與臨床心理組),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,--,2.00,--
13415,亞洲大學,光電與通訊學系(光電綠能組),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
13416,亞洲大學,資訊傳播學系(媒體傳播組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13417,亞洲大學,生物資訊與醫學工程學系(生醫資訊組),--,--,--,--,--,--,2.00,--,1.00,--,--,2.00,--,--,--,--,--
13418,亞洲大學,生物科技學系(應用技術組),--,--,--,--,--,--,2.00,1.00,--,--,--,1.00,2.00,--,--,--,--
13419,亞洲大學,幼兒教育學系(幼兒文創組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,1.00,2.00,--,--
13420,亞洲大學,經營管理學系(企業創新管理組),--,--,--,--,--,--,2.00,--,--,--,--,--,--,1.00,2.00,2.00,--
13421,亞洲大學,創意商品設計學系(流行精品設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13422,亞洲大學,時尚設計學系(時尚服裝設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13423,亞洲大學,資訊工程學系(數位內容組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
13424,亞洲大學,健康產業管理學系(醫療機構管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13425,亞洲大學,保健營養生技學系(化妝品組),--,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,1.50,--
13426,亞洲大學,行動商務與多媒體應用學系(行動商務組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,2.00,--,--
13427,亞洲大學,生物資訊與醫學工程學系(醫學工程組),--,--,--,--,--,--,2.00,--,1.00,--,2.00,--,--,--,--,--,--
13428,亞洲大學,心理學系(職場健康與發展組),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,--,--,1.75,--
13429,亞洲大學,會計與資訊學系(管理應用組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,2.00,2.00,--,--
13430,亞洲大學,財經法律學系(科技法律組),--,--,--,--,--,--,2.00,--,--,--,--,--,--,2.00,1.00,2.00,--
13431,亞洲大學,財務金融學系(金融管理組),--,--,--,--,--,--,1.00,1.00,--,1.00,--,--,--,--,2.00,--,--
13432,亞洲大學,國際企業學系(國際行銷組),--,--,--,--,--,--,1.00,1.50,--,1.00,--,--,--,2.00,2.00,--,--
13433,亞洲大學,經營管理學系(行銷管理組),--,--,--,--,--,--,2.00,--,--,--,--,--,--,2.00,1.00,2.00,--
13434,亞洲大學,休閒與遊憩管理學系(旅遊事業管理組),--,--,--,--,--,--,2.00,1.00,--,1.00,--,--,--,--,2.00,2.00,--
13435,亞洲大學,數位媒體設計學系(數位遊戲設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13436,亞洲大學,視覺傳達設計學系(產業視覺設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13437,亞洲大學,創意商品設計學系(創意商品設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13438,亞洲大學,社會工作學系(醫務社工與社會照顧組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,1.00,2.00,--
13439,亞洲大學,時尚設計學系(時尚精品設計組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13440,亞洲大學,社會工作學系(社工心理雙專業組),--,--,--,--,--,--,2.00,--,--,1.00,--,--,--,2.00,1.00,2.00,--
13441,亞洲大學,資訊傳播學系(影視媒體組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13442,亞洲大學,生物科技學系(產業管理組),--,--,--,--,--,--,2.00,1.00,--,2.00,--,--,--,--,--,--,--
13443,亞洲大學,外國語文學系(語文與商務溝通組),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.50,--,--,--
13444,亞洲大學,光電與通訊學系(通訊網路組),--,--,--,--,--,--,2.00,1.75,--,2.00,--,--,--,--,--,--,--
13445,亞洲大學,室內設計學系(商業空間組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13446,亞洲大學,室內設計學系(住宅空間組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13447,亞洲大學,創意設計學院不分系國際設計學士班,--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,2.00,--,--
13448,亞洲大學,心理學系(心理師研修組),--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.00,--,2.00,--
13449,亞洲大學,幼兒教育學系(幼兒師資組),--,--,--,--,--,--,2.00,1.00,--,--,--,--,--,2.00,1.00,--,--
13450,亞洲大學,護理學系,--,--,--,--,--,--,2.00,2.00,1.00,--,--,1.00,2.00,--,--,--,--
13451,亞洲大學,視光學系,--,--,--,--,--,--,2.00,2.00,1.00,--,--,--,--,--,--,--,--
15001,國立宜蘭大學,外國語文學系,--,均標,--,--,--,--,1.50,2.00,--,--,--,--,--,1.00,1.00,--,B
15002,國立宜蘭大學,應用經濟與管理學系,--,--,--,--,--,--,1.00,1.00,--,1.00,--,--,--,1.00,1.00,--,--
15003,國立宜蘭大學,土木工程學系,--,--,--,--,--,--,2.00,--,1.00,--,1.00,1.00,--,--,--,--,--
15004,國立宜蘭大學,機械與機電工程學系,--,--,--,--,--,--,1.50,1.00,2.00,--,2.00,1.00,--,--,--,--,--
15005,國立宜蘭大學,化學工程與材料工程學系,--,--,--,--,--,--,1.00,1.00,1.50,--,1.50,1.50,--,--,--,--,--
15006,國立宜蘭大學,環境工程學系,--,--,--,--,--,--,1.50,1.50,1.50,--,--,1.00,--,--,--,--,--
15007,國立宜蘭大學,電機工程學系,--,--,--,--,--,--,1.00,1.00,1.00,--,1.00,--,--,--,--,--,--
15008,國立宜蘭大學,電子工程學系,--,--,--,--,--,--,1.50,1.00,1.00,--,1.50,--,--,--,--,--,--
15009,國立宜蘭大學,生物機電工程學系,--,--,--,--,--,--,1.50,1.00,1.00,--,1.00,--,--,--,--,--,--
15010,國立宜蘭大學,食品科學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.50,2.00,--,--,--,--
15011,國立宜蘭大學,生物技術與動物科學系,--,--,--,--,--,--,1.00,1.00,1.00,--,--,1.00,1.50,--,--,--,--
15012,國立宜蘭大學,森林暨自然資源學系,--,--,--,--,--,--,1.00,1.50,1.00,--,--,1.50,1.50,--,--,--,--
15013,國立宜蘭大學,園藝學系,--,--,--,--,--,--,1.00,1.00,--,--,--,1.00,2.00,--,--,--,--
15014,國立宜蘭大學,資訊工程學系,--,--,--,--,--,--,1.00,2.00,1.00,--,1.00,--,--,--,--,--,--
15016,國立宜蘭大學,休閒產業與健康促進學系,--,--,--,--,--,--,1.00,1.50,--,1.00,--,--,--,1.00,1.00,--,--
15101,國立聯合大學,電子工程學系 (甲組),--,--,--,--,--,--,2.00,1.00,2.00,--,2.00,--,--,--,--,--,--
15102,國立聯合大學,電機工程學系,--,--,--,--,--,--,1.00,1.50,2.00,--,2.00,1.00,--,--,--,--,--
15103,國立聯合大學,機械工程學系,--,--,--,--,--,--,2.00,1.00,2.00,--,2.00,1.00,--,--,--,--,--
15104,國立聯合大學,材料科學工程學系,--,--,--,--,--,--,1.00,1.00,2.00,--,2.00,2.00,--,--,--,--,--
15105,國立聯合大學,土木與防災工程學系,--,--,--,--,--,--,2.00,1.00,2.00,--,1.75,1.00,--,--,--,--,--
15106,國立聯合大學,建築學系,--,--,--,--,--,--,2.00,2.00,1.75,--,--,--,--,--,--,--,--
15107,國立聯合大學,環境與安全衛生工程學系(甲組),--,--,--,--,--,--,1.50,1.00,1.00,--,--,2.00,--,--,--,--,--
15108,國立聯合大學,財務金融學系,--,--,--,--,--,--,1.00,1.50,--,1.50,--,--,--,--,1.00,--,--
15109,國立聯合大學,資訊管理學系,--,--,--,--,--,--,1.75,2.00,--,2.00,--,--,--,--,--,--,--
15110,國立聯合大學,光電工程學系,--,--,--,--,--,--,1.50,--,2.00,--,2.00,--,--,--,--,--,--
15111,國立聯合大學,經營管理學系,--,均標,--,--,--,--,1.00,2.00,--,2.00,--,--,--,--,--,--,--
15112,國立聯合大學,工業設計學系,--,--,--,--,--,--,2.00,2.00,--,1.50,--,--,--,--,--,--,--
15113,國立聯合大學,化學工程學系,--,--,--,--,--,--,1.00,1.00,2.00,--,1.00,2.00,--,--,--,--,--
15114,國立聯合大學,能源工程學系,--,--,--,--,--,--,1.00,1.00,2.00,--,2.00,2.00,--,--,--,--,--
15115,國立聯合大學,資訊工程學系,--,--,--,--,--,--,1.00,2.00,2.00,--,1.00,--,--,--,--,--,--
15116,國立聯合大學,台灣語文與傳播學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,1.00,--,--
15117,國立聯合大學,華語文學系,均標,後標,--,--,--,--,2.00,2.00,--,--,--,--,--,2.00,--,1.00,C
15118,國立聯合大學,文化創意與數位行銷學系,均標,--,--,--,--,--,2.00,2.00,--,1.00,--,--,--,--,--,--,--
15119,國立聯合大學,環境與安全衛生工程學系(乙組),--,--,--,--,--,--,1.50,1.00,1.00,--,--,--,2.00,--,--,--,--
15120,國立聯合大學,電子工程學系 (乙組),--,--,--,--,--,--,2.00,1.00,2.00,--,--,2.00,--,--,--,--,--
15121,國立聯合大學,文化觀光產業學系,--,--,--,--,--,--,1.00,2.00,--,1.00,--,--,--,1.00,2.00,--,B
15201,馬偕醫學院,醫學系,--,--,--,--,--,--,--,1.00,1.00,--,1.00,1.00,1.00,--,--,--,C
15202,馬偕醫學院,護理學系,--,--,--,--,--,--,1.50,1.50,1.00,--,--,1.00,1.50,--,--,--,--
15203,馬偕醫學院,聽力暨語言治療學系,--,--,--,--,--,--,1.00,1.50,1.00,--,1.50,--,1.00,--,--,--,--
15301,國立金門大學,應用英語學系,--,--,--,--,--,--,2.00,2.00,--,--,--,--,--,1.50,--,--,A
15302,國立金門大學,運動與休閒學系,--,--,--,--,--,--,2.00,1.75,--,1.50,--,--,--,--,--,--,--
15303,國立金門大學,企業管理學系,--,--,--,--,--,--,1.75,2.00,--,2.00,--,--,--,1.00,1.00,--,B
15304,國立金門大學,電子工程學系,--,--,--,--,--,--,1.00,1.25,1.25,--,1.25,1.00,--,--,--,--,--
